rsv;r;r_base;r_diff;s;s_base;s_diff
1,0019737193776643;-9,522;-7,139;-2,383;727,14;728,0719;0,9319000000000415
0,9843274517068493;-9,6205;-7,4505;-2,17;676,8975;689,9983;13,100799999999936
1,0034301408652884;-7,6715;-6,2575;-1,4139999999999997;727,6985;726,5987;-1,0997999999999593
0,9845955717466285;-6,857;-7,4505;0,5934999999999997;679,848;689,9983;10,150300000000016
0,9329250549822364;-6,4205;-4,8428;-1,5776999999999992;200,374;216,8197;16,445700000000016
0,9799298371649693;-7,1875;-4,6906;-2,4969;207,785;214,6848;6,899799999999999
0,9617526645237691;-7,7825;-4,8428;-2,9396999999999993;205,402;216,8197;11,417700000000025
1,0006205855937358;-15,0995;-6,2575;-8,842;718,2115;726,5987;8,387200000000007
0,9609415941441353;-4,787;-2,377;-2,41;205,903;216,8767;10,973700000000008
0,9538929577893908;-8,563;-7,139;-1,4240000000000004;692,7495;728,0719;35,322400000000016
0,9619505097108869;-6,06;-7,139;1,0790000000000006;701,1765;728,0719;26,895399999999995
0,9684887696849979;-6,0735;-7,139;1,0655000000000001;705,97;728,0719;22,1019
0,9292054540848548;-5,123;-5,2661;0,14309999999999956;203,2175;218,9475;15,72999999999999
1,0000611886228172;-5,394;-5,1515;-0,24249999999999972;630,384;630,5876;0,2035999999999376
0,9829778389892495;-10,7985;-5,2661;-5,532400000000001;209,5985;218,9475;9,34899999999999
0,9986444024716997;-12,2995;-6,8627;-5,4368;712,743;719,164;6,420999999999935
0,9757671244400998;-5,623;-7,8376;2,2146;757,5715;774,3106;16,739100000000008
0,9325593987162243;-1,341;-5,2661;3,9250999999999996;207,7515;218,9475;11,195999999999998
0,9717220104025864;-7,5425;-6,2575;-1,2850000000000001;704,59;726,5987;22,008699999999976
0,9832803120767146;-7,1105;-5,6324;-1,4781000000000004;710,18;723,8549;13,674900000000093
0,9624170004162151;-6,731;-4,8012;-1,9298000000000002;205,77;215,9981;10,228099999999984
0,9832691356489605;-7,468;-2,3954;-5,0725999999999996;207,6235;216,356;8,732499999999987
0,994154105539395;-14,952;-6,2575;-8,6945;713,62;726,5987;12,978700000000003
0,9746086196476914;-3,4625;-2,3954;-1,0671;209,7345;216,356;6,6214999999999975
1,010235117386857;-10,7225;-9,0673;-1,6552000000000007;771,1915;764,9248;-6,266700000000014
1,0139204153461303;-6,562;-6,1899;-0,37210000000000054;702,542;693,1786;-9,36340000000007
0,9926797457999823;-12,4415;-6,8627;-5,578799999999999;708,2705;719,164;10,893500000000017
0,9710513467717131;-12,567;-6,2575;-6,3095;699,074;726,5987;27,524700000000053
1,0058982428138301;-8,864;-7,8376;-1,0264000000000006;777,8975;774,3106;-3,586900000000014
1,011518722219516;-7,1845;-9,0673;1,8827999999999996;775,723;764,9248;-10,798199999999952
