rsv;r;r_base;r_diff;s;s_base;s_diff
0,967684735877249;-42,543;-4,8468;-37,6962;567,0355;592,8743;25,838799999999992
0,9606989356959723;-43,6725;-4,8468;-38,8257;562,6885;592,8743;30,185799999999972
0,9705965386204962;-44,599;-4,8468;-39,752199999999995;568,4015;592,8743;24,472799999999893
0,9685198357521327;-41,913;-4,8468;-37,066199999999995;567,6425;592,8743;25,231799999999907
0,9647955716820398;-44,9605;-4,8468;-40,1137;564,8935;592,8743;27,98079999999993
0,9634717863008253;-44,87;-4,8468;-40,023199999999996;564,1235;592,8743;28,750799999999913
0,9681323549583648;-34,5545;-4,8468;-29,707699999999996;568,711;592,8743;24,163299999999936
0,9607529808948985;-39,6015;-4,8468;-34,7547;563,439;592,8743;29,435299999999984
0,9777487346067164;-45,582;-4,8468;-40,7352;572,4745;592,8743;20,399799999999914
0,9618900601764313;-43,7445;-4,8468;-38,8977;563,383;592,8743;29,49129999999991
0,9653211129427254;-44,513;-4,8468;-39,666199999999996;565,2845;592,8743;27,58979999999997
0,9661992111976898;-43,0105;-4,8468;-38,1637;566,071;592,8743;26,803299999999922
0,9734258617521832;-46,216;-4,8468;-41,3692;569,796;592,8743;23,0782999999999
0,9751092384248782;-41,0705;-4,8468;-36,2237;571,7035;592,8743;21,170799999999986
0,9676560537780939;-34,89;-4,8468;-30,0432;568,369;592,8743;24,50529999999992
0,9615918456049044;-36,6835;-4,8468;-31,8367;564,452;592,8743;28,42229999999995
0,9693267489009035;-45,424;-4,8468;-40,5772;567,502;592,8743;25,372299999999996
0,9690495876836789;-45,367;-4,8468;-40,520199999999996;567,3475;592,8743;25,52679999999998
0,9619864102331788;-45,3465;-4,8468;-40,4997;563,1575;592,8743;29,71679999999992
0,9557961791580017;-30,9655;-4,8468;-26,118699999999997;562,02;592,8743;30,854299999999967
