rsv;r;r_base;r_diff;s;s_base;s_diff
0,9440400936862519;-5,509;-15,2792;9,770199999999999;211,904;215,0214;3,1174000000000035
0,964079176265927;-11,4005;-27,5172;16,1167;230,5585;223,457;-7,101500000000016
0,9570567695426897;-10,777;-14,6642;3,8872;210,1385;216,1638;6,025300000000016
0,932310970609728;-5,3525;-27,5172;22,1647;228,6335;223,457;-5,176500000000004
1,0026989793265983;3,222;-14,6642;11,4422;228,229;216,1638;-12,065200000000004
0,9960894358029065;-3,397;-14,3635;10,9665;226,5875;216,5239;-10,063600000000008
0,964406431653052;-3,507;-11,6763;8,1693;232,2815;232,8145;0,5330000000000155
1,0123419467671255;-17,843;-14,3635;-3,4795;215,894;216,5239;0,6298999999999921
0,9383662320907445;-19,152;-27,8804;8,7284;216,7985;223,5678;6,769300000000015
1,0062280462086917;-13,0115;-11,6763;-1,3352000000000004;233,002;232,8145;-0,1875
0,9223736941884862;-6,3995;-27,5172;21,1177;225,0925;223,457;-1,6355000000000075
0,9652755850117878;1,201;-11,6763;10,475299999999999;234,8;232,8145;-1,9855000000000018
0,9843824333811864;-9,429;-19,812;10,383000000000001;225,4225;218,7655;-6,657000000000011
0,9799040905668503;-10,956;-15,2792;4,3232;214,7165;215,0214;0,3049000000000035
0,9234127275204075;-8,931;-19,812;10,881000000000002;211,3745;218,7655;7,390999999999991
0,9531033478560338;-11,606;-11,6763;0,07029999999999959;221,419;232,8145;11,395499999999998
0,9397367917320406;-5,826;-11,6763;5,8503;223,931;232,8145;8,883499999999998
0,9983134636190628;-9,3545;-14,3635;5,009;221,1435;216,5239;-4,619599999999991
0,93712214090567;-12,181;-19,7368;7,5558;210,329;217,7029;7,373899999999992
0,9697912206915658;0,2935;-15,2792;14,9857;223,05;215,0214;-8,028600000000012
1,0350057464090325;-17,91;-15,1737;-2,7363;222,5415;217,1453;-5,396200000000022
1,0250806310344474;7,4675;-10,9484;3,480899999999999;241,235;231,6691;-9,565900000000028
1,010629126449131;2,32;-14,6642;12,344199999999999;230,9615;216,1638;-14,797699999999992
0,9558970603352855;-5,6235;-27,5172;21,8937;234,282;223,457;-10,825000000000017
0,9863694910713366;-3,2745;-10,9484;7,6739;236,036;231,6691;-4,366900000000015
0,9456649328895161;-7,864;-27,5172;19,6532;229,4735;223,457;-6,016500000000008
1,0130988077941616;9,094;-10,9484;1,8544;236,7015;231,6691;-5,032400000000024
1,008554386250614;-7,9575;-14,3635;6,406000000000001;224,905;216,5239;-8,381100000000004
1,0444176533020084;-13,4315;-10,9484;-2,4831000000000003;239,9625;231,6691;-8,29340000000002
1,022317021649304;-0,3925;-10,9484;10,5559;247,6395;231,6691;-15,970400000000012
1,0086679650066463;5,284;-10,9484;5,6644;239,4365;231,6691;-7,767400000000009
0,9201061962249705;0,1935;-11,6763;11,4828;224,764;232,8145;8,0505
0,9871946101857411;-11,9845;-11,6763;-0,30820000000000114;229,3755;232,8145;3,4390000000000214
0,9815620288699811;-7,016;-14,6642;7,648199999999999;219,556;216,1638;-3,3922000000000025
0,9668298357238799;-2,2495;-11,6763;9,4268;234,1315;232,8145;-1,3169999999999789
0,9485337536687038;-18,702;-27,5172;8,815199999999997;219,3555;223,457;4,101499999999987
0,9696355242889508;-9,078;-27,5172;18,4392;234,2755;223,457;-10,8185
0,9987366945912806;-5,2565;-10,9484;5,6918999999999995;237,0545;231,6691;-5,385400000000004
0,9919275069192178;-3,3035;-15,2792;11,9757;225,138;215,0214;-10,116600000000005
1,052471482889734;-3,5755;-10,9484;7,3729;251,7725;231,6691;-20,103400000000022
0,9179027728176219;-6,1015;-27,8804;21,7789;224,7035;223,5678;-1,1356999999999857
0,939536812947307;-11,0905;-27,5172;16,426699999999997;224,709;223,457;-1,2520000000000095
0,9810928772758315;-16,3815;-27,5172;11,1357;229,8475;223,457;-6,390500000000003
0,9705858211720568;-21,4085;-27,5172;6,108699999999999;222,1835;223,457;1,2734999999999843
1,000331415599494;-8,41;-14,6642;6,254199999999999;222,4945;216,1638;-6,330699999999979
0,9411804081853832;-21,237;-27,5172;6,280200000000001;214,975;223,457;8,482
1,0276482128140352;-16,438;-15,2792;-1,1587999999999994;220,23;215,0214;-5,20859999999999
0,9234716058522979;-3,34;-15,1737;11,8337;211,2;217,1453;5,945300000000003
0,9810385542097636;3,8125;-19,7368;15,924299999999999;229,125;217,7029;-11,4221
0,9913771504429142;-14,423;-27,8804;13,457400000000002;234,857;223,5678;-11,289199999999994
0,942250239267622;-11,729;-27,5172;15,7882;224,7515;223,457;-1,2944999999999993
0,963758883259656;-4,9225;-15,1737;10,2512;218,977;217,1453;-1,831700000000012
1,0714035733801235;-37,1375;-27,8804;-9,257100000000001;232,265;223,5678;-8,697199999999981
1,0010212205079247;-23,1725;-27,5172;4,3447;228,058;223,457;-4,600999999999999
1,0330997835003468;-16,2235;-15,2792;-0,9443000000000019;221,7;215,0214;-6,678599999999989
0,9711496241446331;-20,831;-27,5172;6,6861999999999995;222,9025;223,457;0,5544999999999902
0,9683172706494089;-8,02;-15,1737;7,153700000000001;216,9385;217,1453;0,206799999999987
0,943458624555962;-11,2675;-19,812;8,544500000000001;213,8205;218,7655;4,944999999999993
0,998819467308992;-10,06;-14,6642;4,604199999999999;220,4955;216,1638;-4,331699999999984
0,9478546734137906;2,288;-15,2792;12,9912;216,0035;215,0214;-0,9821000000000026
0,9977785708531519;-19,4515;-14,3635;-5,087999999999999;210,923;216,5239;5,600899999999996
0,9533019019490179;-16,384;-15,2792;-1,104800000000001;203,162;215,0214;11,859399999999994
0,9614491739263382;-6,4305;-14,3635;7,933;215,556;216,5239;0,967899999999986
0,9989701043965662;-3,465;-11,6763;8,2113;240,774;232,8145;-7,959499999999991
1,0193438488653526;-19,6345;-15,2792;-4,3553;215,121;215,0214;-0,09960000000000946
1,0237287087699773;-4,7345;-10,9484;6,2139;243,64;231,6691;-11,9709
1,0059414510494915;-9,688;-10,9484;1,2603999999999989;234,371;231,6691;-2,7019000000000233
1,1653660476785557;-42,649;-15,2792;-27,3698;225,7355;215,0214;-10,714100000000002
0,9671032110489195;-7,132;-14,6642;7,5322;216,1025;216,1638;0,06130000000001701
0,9590308485892176;-9,8805;-27,5172;17,636699999999998;230,8115;223,457;-7,354500000000002
0,949290803596545;-20,4235;-27,5172;7,093699999999998;217,824;223,457;5,632999999999981
0,9710573227405279;-8,9385;-10,9484;2,0099;226,657;231,6691;5,012099999999975
0,9571082771845627;1,83;-19,812;17,982;226,5145;218,7655;-7,748999999999995
0,9321104704666807;-4,6305;-27,8804;23,249900000000004;229,747;223,5678;-6,179200000000009
0,9546459270736477;-14,349;-27,8804;13,531400000000001;225,695;223,5678;-2,1271999999999878
1,0380288338047894;-10,943;-11,6763;0,7332999999999998;242,8455;232,8145;-10,030999999999977
0,9791268219499466;-7,77;-11,6763;3,9063;231,6175;232,8145;1,1970000000000027
1,124389167896219;-28,756;-15,2792;-13,4768;230,1915;215,0214;-15,17009999999999
0,9400524640860424;-12,369;-27,8804;15,511400000000002;224,0055;223,5678;-0,43770000000000664
0,9535667731651589;-7,936;-15,2792;7,3431999999999995;211,671;215,0214;3,3504000000000076
0,9816971389517142;-4,2645;-14,3635;10,099;222,397;216,5239;-5,873099999999994
0,937580436554833;-18,015;-27,5172;9,502199999999998;217,2935;223,457;6,163499999999999
1,0159131894832218;-18,369;-27,5172;9,1482;236,599;223,457;-13,141999999999996
0,941752504099966;2,106;-15,1737;13,0677;216,681;217,1453;0,4642999999999802
0,9969122963639695;-5,3285;-15,2792;9,9507;224,261;215,0214;-9,239599999999996
1,033401710571004;-27,0945;-27,8804;0,7859000000000016;232,7525;223,5678;-9,184699999999992
0,9669034581260317;-6,817;-11,6763;4,859299999999999;229,582;232,8145;3,232500000000016
0,9787400457895673;-25,085;-27,5172;2,432199999999998;220,5535;223,457;2,9034999999999798
0,9848733088091339;-13,5815;-10,9484;-2,6331000000000007;225,366;231,6691;6,303099999999972
1,0134488882861628;-21,1745;-19,7368;-1,4376999999999995;219,4585;217,7029;-1,755599999999987
0,9979058966335084;6,2465;-15,1737;8,9272;225,586;217,1453;-8,440700000000021
0,9626945717926385;-21,9905;-27,5172;5,526699999999998;219,621;223,457;3,8359999999999843
0,993951650931039;-23,944;-19,812;-4,131999999999998;213,1905;218,7655;5,575000000000017
0,9171610693574263;-9,8205;-27,8804;18,059900000000003;220,798;223,5678;2,7698000000000036
