rsv;r;r_base;r_diff;s;s_base;s_diff
0,9510599097437107;-5,7345;-27,5172;21,7827;232,957;223,457;-9,5
0,9518218538978122;11,549;-50,6698;39,1208;686,1605;682,3555;-3,80499999999995
0,9626001339800716;10,565;-57,1868;46,6218;729,7415;711,8828;-17,8587
0,9572009230132956;-1,085;-19,7368;18,651799999999998;226,1925;217,7029;-8,489599999999996
1,0049907808391971;-0,486;-11,6763;11,190299999999999;245,225;232,8145;-12,410499999999985
1,0188075579334215;-34,615;-33,1393;-1,4757000000000033;718,3225;705,8987;-12,423800000000028
0,9565107254618073;-10,986;-51,6708;40,684799999999996;646,035;635,2227;-10,812299999999937
0,9633543704663232;-13,669;-76,5505;62,8815;729,43;694,8157;-34,61429999999996
0,975310850068466;24,9445;-64,1539;39,20939999999999;759,7515;740,406;-19,345500000000015
0,9655484618966715;27,1005;-62,1654;35,064899999999994;709,5955;700,8165;-8,778999999999996
0,9431776821966549;13,8615;-62,1654;48,3039;705,766;700,8165;-4,949499999999944
0,9861127698874558;-0,665;-11,6763;11,011299999999999;240,4305;232,8145;-7,6159999999999854
1,019720341690109;-2,8015;-10,9484;8,146899999999999;244,6005;231,6691;-12,931400000000025
0,930171265060563;10,2635;-64,1539;53,89039999999999;738,115;740,406;2,29099999999994
0,9542699386375435;-2,71;-57,1868;54,4768;731,19;711,8828;-19,30720000000008
1,0364814190813358;11,1965;-14,3635;3,167;228,114;216,5239;-11,590100000000007
0,9890199629161108;11,342;-14,6642;3,3221999999999987;216,9515;216,1638;-0,787700000000001
0,9533928655450412;16,369;-62,1654;45,7964;711,0525;700,8165;-10,23599999999999
0,9383969908106676;-0,1735;-63,1846;63,011100000000006;737,599;723,0205;-14,578500000000076
1,0072900374553952;7,767;-15,2792;7,512199999999999;224,2125;215,0214;-9,191100000000006
0,9729040964865733;-13,254;-51,6708;38,4168;655,0275;635,2227;-19,8048
1,0161200762744331;8,904;-15,1737;6,2697;227,16;217,1453;-10,014700000000005
0,9803031605365226;-13,2095;-45,4903;32,2808;706,4435;688,6224;-17,8211
0,9708923282232588;-11,051;-63,1846;52,1336;752,2695;723,0205;-29,249000000000024
0,9438564284810946;-6,82;-27,8804;21,0604;230,511;223,5678;-6,94319999999999
0,9814997239299073;5,168;-19,7368;14,5688;227,879;217,7029;-10,176099999999991
0,9407774129168076;-10,401;-63,1846;52,78360000000001;729,243;723,0205;-6,222500000000082
0,9687514346820139;6,19;-14,3635;8,1735;217,4825;216,5239;-0,9585999999999899
0,9330175053503365;2,67;-45,4903;42,820299999999996;682,27;688,6224;6,352399999999989
0,9573162072305008;3,926;-50,6698;46,7438;697,811;682,3555;-15,455500000000029
0,9299137596797686;-0,238;-19,812;19,574;221,6185;218,7655;-2,8530000000000086
0,9445955776324795;-5,6815;-15,1737;9,4922;213,766;217,1453;3,3793000000000006
0,9794124755183695;-15,0185;-14,3635;-0,6549999999999994;211,1155;216,5239;5,4084
0,9667516359169203;27,9135;-62,1654;34,2519;709,7005;700,8165;-8,884000000000015
1,029055339508929;-48,714;-33,1393;-15,5747;711,797;705,8987;-5,898300000000063
0,9589372134665635;-6,185;-27,5172;21,3322;234,4835;223,457;-11,026499999999999
0,9638594478315099;23,0655;-57,1868;34,1213;718,2095;711,8828;-6,3267000000000735
0,9477945644569161;-4,7515;-64,1539;59,40239999999999;757,806;740,406;-17,40000000000009
0,9728997914723726;-13,6515;-19,812;6,160500000000001;218,4605;218,7655;0,3050000000000068
0,9539103560190944;2,009;-15,1737;13,1647;219,6025;217,1453;-2,4572000000000003
0,9882761034166438;-15,908;-14,3635;-1,5444999999999993;212,2725;216,5239;4,25139999999999
0,9523694386434127;9,9465;-45,4903;35,5438;689,2;688,6224;-0,5776000000000749
0,9828261231632573;-9,172;-27,5172;18,3452;237,492;223,457;-14,034999999999997
0,9962674869279542;6,349;-15,2792;8,9302;223,092;215,0214;-8,070600000000013
0,9429515065692011;-5,32;-27,5172;22,1972;231,3365;223,457;-7,879500000000007
0,9394999417915902;-4,9265;-76,5505;71,624;719,772;694,8157;-24,956300000000056
0,9640905031129279;-13,4635;-51,6708;38,207300000000004;648,764;635,2227;-13,541299999999978
0,9382779180769352;3,635;-19,812;16,177;220,217;218,7655;-1,45150000000001
0,9573475165704217;6,688;-63,1846;56,4966;745,9835;723,0205;-22,96300000000008
0,9532852230237727;-20,7555;-76,5505;55,795;714,5765;694,8157;-19,760800000000017
0,9684356423710502;-6,3215;-15,1737;8,8522;218,6645;217,1453;-1,519200000000012
0,9649803356036961;9,249;-50,6698;41,4208;698,106;682,3555;-15,750499999999988
1,0034168386882187;9,347;-15,2792;5,9322;221,7405;215,0214;-6,719099999999997
0,9446418785260742;-12,753;-27,8804;15,127400000000002;224,7755;223,5678;-1,2076999999999884
1,005757017961956;-16,0875;-45,4903;29,4028;722,2515;688,6224;-33,629099999999994
0,9316392634039432;3,7485;-50,7323;46,9838;650,5425;651,5685;1,0259999999999536
0,9786791280198692;11,2895;-76,5505;65,261;743,6305;694,8157;-48,81479999999999
0,9453663393274166;3,355;-19,7368;16,3818;221,1125;217,7029;-3,4096000000000117
0,9923975308733051;-9,0005;-63,1846;54,1841;771,2275;723,0205;-48,206999999999994
0,9608496369591211;-6,6385;-14,6642;8,0257;215,1525;216,1638;1,0113000000000056
1,038323698826342;-4,6035;-10,9484;6,344899999999999;247,312;231,6691;-15,642900000000026
1,0227092389570485;6,015;-11,6763;5,6613;244,028;232,8145;-11,213499999999982
0,9840508448523364;4,757;-15,2792;10,5222;221,8705;215,0214;-6,849099999999993
0,9941265572351543;-8,592;-10,9484;2,356399999999999;232,6005;231,6691;-0,9314000000000249
0,9000745893402589;-3,138;-27,5172;24,379199999999997;222,7575;223,457;0,6995000000000005
0,9987198260176409;-14,4885;-14,6642;0,17569999999999908;216,044;216,1638;0,11979999999999791
0,9722520562508258;-14,5345;-57,1868;42,6523;733,195;711,8828;-21,312200000000075
1,0093091377095849;11,634;-15,2792;3,645199999999999;220,8105;215,0214;-5,789099999999991
0,9935210843034311;6,018;-14,3635;8,345500000000001;223,3735;216,5239;-6,8496000000000095
0,9405400079282268;0,1825;-50,7323;50,549800000000005;660,3595;651,5685;-8,791000000000054
0,975903100796815;-10,129;-27,5172;17,388199999999998;234,7975;223,457;-11,34050000000002
0,9948669717070063;5,8485;-15,1737;9,3252;225,278;217,1453;-8,1327
0,942506371074992;-4,115;-51,6708;47,5558;643,2865;635,2227;-8,063800000000015
0,9739723166797909;-6,1335;-57,1868;51,0533;742,919;711,8828;-31,036200000000008
0,9634265011043958;-3,8525;-50,6698;46,8173;702,3635;682,3555;-20,008000000000038
0,9851243306682314;-3,0065;-19,812;16,805500000000002;232,022;218,7655;-13,256499999999988
0,9585925620201676;-7,1445;-51,6708;44,5263;651,3065;635,2227;-16,083799999999997
0,9274693394654835;2,0725;-76,5505;74,478;713,346;694,8157;-18,53030000000001
0,9841529985102299;-8,879;-27,8804;19,001400000000004;238,5845;223,5678;-15,016699999999986
0,972446446079602;-8,9895;-15,2792;6,2897;214,9655;215,0214;0,055900000000008276
0,965989663511468;-8,1235;-63,1846;55,0611;751,3425;723,0205;-28,322000000000003
0,94044112899943;13,022;-76,5505;63,5285;712,4025;694,8157;-17,58680000000004
1,0039568456521069;1,5395;-10,9484;9,4089;242,038;231,6691;-10,368900000000025
0,9889785166086287;3,523;-15,1737;11,6507;226,2355;217,1453;-9,09020000000001
0,9061568148032079;-5,3715;-27,8804;22,5089;222,48;223,5678;1,0878000000000156
0,9890043431660778;10,3525;-15,1737;4,821200000000001;219,412;217,1453;-2,2667000000000144
1,0146866602258613;-25,47;-33,1393;7,6693;724,422;705,8987;-18,523300000000063
1,0321699794944719;10,589;-10,9484;0,35939999999999905;239,8335;231,6691;-8,1644
0,994043538652579;3,373;-11,6763;8,3033;239,6615;232,8145;-6,84699999999998
0,9833089834055105;2,825;-11,6763;8,851299999999998;237,585;232,8145;-4,770499999999998
0,9950477576091495;-3,9895;-15,1737;11,1842;227,179;217,1453;-10,03370000000001
1,0066715108018802;-31,6125;-33,1393;1,526799999999998;712,356;705,8987;-6,457300000000032
0,9399761469729211;9,6135;-50,7323;41,1188;650,5325;651,5685;1,0359999999999445
0,9414115076370401;-4,258;-27,5172;23,2592;232,012;223,457;-8,555000000000007
1,0228124185208896;9,9975;-14,3635;4,366;226,157;216,5239;-9,633100000000013
0,987876443076619;-27,484;-27,5172;0,03319999999999723;220,4475;223,457;3,0095000000000027
0,9108138376015418;-7,631;-27,8804;20,2494;221,3915;223,5678;2,1762999999999977
0,943456557987633;-3,2975;-76,5505;73,253;724,453;694,8157;-29,637299999999982
0,9773155473588245;-3,998;-19,812;15,814;229,1675;218,7655;-10,401999999999987
0,956395387247762;-2,844;-45,4903;42,6463;699,258;688,6224;-10,635600000000068
